word,importance_score,method,label
Am ,-0.025827427234617062,SHAP,disgust
America,-8.524251704026631e-05,SHAP,disgust
America ,-0.000820437694710563,SHAP,disgust
American ,0.0009931320210550135,SHAP,disgust
Amsterdam ,-0.0021698638302041218,SHAP,disgust
And ,-0.0020345694150851242,SHAP,disgust
Another ,0.0028329694832791574,SHAP,disgust
Any ,0.0021832618658663705,SHAP,disgust
Anyway,0.0007056848723247338,SHAP,disgust
Apparently ,-0.006238456677237991,SHAP,disgust
Apple,-0.0003462799359112978,SHAP,disgust
Are ,-0.007500017554169365,SHAP,disgust
Area ,0.0002313638833584264,SHAP,disgust
Arizona ,-0.007739184540696442,SHAP,disgust
Arrested ,0.006808245923821232,SHAP,disgust
As ,-0.0031291231997324976,SHAP,disgust
Ash,0.0053673396178055555,SHAP,disgust
Asian ,0.0009575952653904096,SHAP,disgust
Ask ,-0.0018179222206526902,SHAP,disgust
At ,-0.0006532892777007267,SHAP,disgust
Ate ,0.010036283027147874,SHAP,disgust
Australia,0.006420083751436323,SHAP,disgust
Aw,0.0294907444040291,SHAP,disgust
Aw ,0.008507003469276242,SHAP,disgust
Awesome ,-4.813219129573554e-05,SHAP,disgust
B,-0.001999159225912687,SHAP,disgust
BB,-4.090364745934494e-05,SHAP,disgust
BBC ,-9.425664393347688e-05,SHAP,disgust
BE ,-0.0005685471624019556,SHAP,disgust
BECAUSE ,0.000518250759341754,SHAP,disgust
BF,-0.0032960204346939768,SHAP,disgust
BI ,-0.03602621887330315,SHAP,disgust
BOYS ,-7.16851936886087e-05,SHAP,disgust
BROWN ,-0.009292290869780118,SHAP,disgust
Babylon ,-0.0027266443976259325,SHAP,disgust
Bae❤️,-0.00029375450139923487,SHAP,disgust
Ball ,-0.0023355392550001852,SHAP,disgust
Based ,0.0001690222416073084,SHAP,disgust
Bay ,0.00024079934519249946,SHAP,disgust
Beach ,-0.001879943079984514,SHAP,disgust
Beauty ,-0.00015762891052872874,SHAP,disgust
Because ,0.0036721767301060027,SHAP,disgust
Bedside ,-6.462204328272492e-05,SHAP,disgust
Bee ,0.0003612443215388339,SHAP,disgust
Been ,-0.0011726166267180815,SHAP,disgust
Behavior ,-0.01218746742233634,SHAP,disgust
Being ,-0.0038754997949581593,SHAP,disgust
Besides,-0.0010463329672347754,SHAP,disgust
Best ,-0.0006201160031196196,SHAP,disgust
Better ,-0.006900224645505659,SHAP,disgust
