word,importance_score,method,label
IDIOT,-0.030001133942278102,SHAP,surprise
IN ,0.0034311217144325687,SHAP,surprise
IRA,-0.0009557808031483243,SHAP,surprise
IS ,0.03489497667833348,SHAP,surprise
IT,0.017544219833022606,SHAP,surprise
IT ,0.0034565507085062563,SHAP,surprise
Ic,-0.011017105585779063,SHAP,surprise
If ,-0.002411904000715973,SHAP,surprise
Illinois,0.009777637693332508,SHAP,surprise
Im ,-0.0018471726289135404,SHAP,surprise
Imagine ,0.029291448940057307,SHAP,surprise
Improved ,-0.0034054059360641986,SHAP,surprise
In ,0.0037316489673685283,SHAP,surprise
Inner ,-0.0004573784608510323,SHAP,surprise
Ins,0.008388369329622947,SHAP,surprise
Instead ,0.04815205330669414,SHAP,surprise
Integration ,-2.5707857275847346e-05,SHAP,surprise
Interesting,0.015256336482707411,SHAP,surprise
Ireland,0.0029512017499655485,SHAP,surprise
Ireland ,0.005596990813501179,SHAP,surprise
Is ,0.07991404130589216,SHAP,surprise
Isles,0.023276362335309386,SHAP,surprise
Isn,0.03537862484154175,SHAP,surprise
It,0.008332907188241244,SHAP,surprise
It ,0.012675146052118627,SHAP,surprise
ItS ,0.005308930316823534,SHAP,surprise
Italian,0.003277873227489181,SHAP,surprise
Its ,-0.013702245458262041,SHAP,surprise
J ,-0.005779693980002776,SHAP,surprise
JAR,0.004723579040728509,SHAP,surprise
JP,-0.00014789719716645777,SHAP,surprise
January ,0.013593721174402162,SHAP,surprise
Jill,-2.015824429690838e-05,SHAP,surprise
Jo,0.0010850142061826773,SHAP,surprise
Ju,0.0001241236532223411,SHAP,surprise
Just ,0.005135820326229025,SHAP,surprise
Kal,-0.00747634113698344,SHAP,surprise
Kanye,0.005710535799153149,SHAP,surprise
Ke,0.0007429388351738453,SHAP,surprise
Keep ,-0.0024712230660952628,SHAP,surprise
Kidding,-0.019138714880682528,SHAP,surprise
Kids ,-0.001230575580848381,SHAP,surprise
Kinda ,0.0009541667968733236,SHAP,surprise
Kitchen,-0.004557623324217275,SHAP,surprise
L,-0.0019991016548980647,SHAP,surprise
LEG,-0.18614669446833432,SHAP,surprise
LET ,-0.0030856444500386715,SHAP,surprise
LIFE ,-0.010662787302862853,SHAP,surprise
LOT ,0.0032144697397598065,SHAP,surprise
LOVE ,-0.00791727065370651,SHAP,surprise
Last ,0.008578818051319104,SHAP,surprise
Laude,0.0038717459538020194,SHAP,surprise
Law ,-0.012525927437569147,SHAP,surprise
Lead ,0.004345876746810973,SHAP,surprise
Leafs ,-9.126260244686691e-05,SHAP,surprise
Leave ,-0.004283921385649592,SHAP,surprise
Lemon,-0.0022258935787249357,SHAP,surprise
Let,0.015473632840439677,SHAP,surprise
Lets ,0.025745580584043637,SHAP,surprise
Liberal ,0.00951559808163438,SHAP,surprise
Licence,0.015255642768655283,SHAP,surprise
Life ,0.023456113965949044,SHAP,surprise
Lightning ,0.0005417560848097006,SHAP,surprise
Like ,0.0017141014046501372,SHAP,surprise
Listen,7.332781387958676e-05,SHAP,surprise
Live,-0.01083576282253489,SHAP,surprise
Lo,-0.017551584204031516,SHAP,surprise
Long ,-0.0009050942899193615,SHAP,surprise
Look ,-0.0006005650066072121,SHAP,surprise
Looked ,0.03586550953332335,SHAP,surprise
Lots ,0.0014503269436924409,SHAP,surprise
Love ,-0.04003464423294645,SHAP,surprise
M ,-0.0004140358360018581,SHAP,surprise
MAG,4.0201208321377635e-05,SHAP,surprise
MAMA,-0.02035258268006146,SHAP,surprise
MAN ,-0.00014605195610783994,SHAP,surprise
ME ,-0.007332296678214334,SHAP,surprise
MIDDLE ,0.0038816619489807636,SHAP,surprise
MN ,-0.036485620301391464,SHAP,surprise
MP ,0.024457533872919157,SHAP,surprise
MY ,0.02256139738165075,SHAP,surprise
Mag,-0.019323432352393866,SHAP,surprise
Magic ,-0.004804321681149304,SHAP,surprise
Makes ,-0.04068262004875578,SHAP,surprise
Mall ,0.0018003802397288382,SHAP,surprise
Man ,-0.007547461733338423,SHAP,surprise
March ,-0.0016095897808554582,SHAP,surprise
Marxist ,0.011209648073418066,SHAP,surprise
Massive,0.05975319193385076,SHAP,surprise
Mast,0.0022729127813363448,SHAP,surprise
Mate ,-0.0006944952765479684,SHAP,surprise
Maybe ,0.06188386222008072,SHAP,surprise
Me ,0.0038249881981755607,SHAP,surprise
Meat ,-0.0060897830517205875,SHAP,surprise
Miami ,-0.021958017874567304,SHAP,surprise
Michigan ,0.014997311285696924,SHAP,surprise
Might ,0.010008071694755927,SHAP,surprise
Minneapolis,-0.0014686308277305216,SHAP,surprise
Mixed ,0.0002650381939020008,SHAP,surprise
Mob ,0.0006306155119091272,SHAP,surprise
Monty ,-0.001304842415265739,SHAP,surprise
Mornings ,0.009696175693534315,SHAP,surprise
Most ,-0.00259117636596784,SHAP,surprise
Mother,-0.00043505572830326855,SHAP,surprise
Ms ,-0.00035172852221876383,SHAP,surprise
Muscles,-0.04175559774739668,SHAP,surprise
My,0.26180457923328504,SHAP,surprise
My ,0.015129296600700217,SHAP,surprise
N,0.0006681699047072065,SHAP,surprise
N ,-9.756288345670323e-05,SHAP,surprise
NAME,0.0011409616217958518,SHAP,surprise
NATIONAL ,0.003631052328273654,SHAP,surprise
NBA,0.0017958129736750075,SHAP,surprise
NBA ,0.003399509732844308,SHAP,surprise
NEIGHBORHOOD,0.003342831740155816,SHAP,surprise
NHL,0.0038532054265184947,SHAP,surprise
NO ,0.00014208779612090439,SHAP,surprise
NOT ,0.019665282784747735,SHAP,surprise
Nah,0.0074326769390609115,SHAP,surprise
Ne,-0.0007427040545735508,SHAP,surprise
Needed ,-0.0017339863261440769,SHAP,surprise
Needs ,0.011666670994600281,SHAP,surprise
Neither ,0.010037300875410438,SHAP,surprise
Never ,0.040026602990110405,SHAP,surprise
News,0.0012137646554037929,SHAP,surprise
News ,-0.007369197730440646,SHAP,surprise
Nice ,-0.0367445234223851,SHAP,surprise
Nickelodeon,0.008520514515112154,SHAP,surprise
Nickname,-0.008744647770072334,SHAP,surprise
Nico,-0.007284723295015283,SHAP,surprise
Nik,0.006652768767837967,SHAP,surprise
Nk,0.0001630145125091076,SHAP,surprise
No,-0.013025237855563991,SHAP,surprise
No ,-0.000857272372134806,SHAP,surprise
Nobody ,-0.016837787872646004,SHAP,surprise
Normally ,0.056492568633984774,SHAP,surprise
