word,importance_score,method,label
Apparently ,-0.00924754110747017,SHAP,joy
Apple,-0.0006818823555173974,SHAP,joy
Are ,-0.012844557447048524,SHAP,joy
Area ,0.0072031779563985765,SHAP,joy
Arizona ,0.016242090583546087,SHAP,joy
Arrested ,-0.0022899920149939135,SHAP,joy
As ,0.011031698816389377,SHAP,joy
Ash,-0.005419482477009296,SHAP,joy
Asian ,0.013205905182985589,SHAP,joy
Ask ,-0.054566754202824086,SHAP,joy
At ,0.0029454240284394473,SHAP,joy
Ate ,0.0866505082231015,SHAP,joy
Australia,0.006699488944529246,SHAP,joy
Aw,0.0006839837102840344,SHAP,joy
Aw ,0.09306987375020981,SHAP,joy
Awesome ,-0.005561955894033114,SHAP,joy
B,-0.01237811668155094,SHAP,joy
BB,0.0052187154069542885,SHAP,joy
BBC ,-0.002157068651285954,SHAP,joy
BE ,-0.004739752737805247,SHAP,joy
BECAUSE ,0.12793063453864306,SHAP,joy
BF,0.002816425694618374,SHAP,joy
BI ,0.001363754621706903,SHAP,joy
BOYS ,0.016471731360070407,SHAP,joy
BROWN ,-0.00011082063429057598,SHAP,joy
Babylon ,-0.008293370745377615,SHAP,joy
Bae❤️,0.02715103718219325,SHAP,joy
Ball ,-0.0013939604396000504,SHAP,joy
Based ,0.0003658484201878309,SHAP,joy
Bay ,0.013256191450636834,SHAP,joy
Beach ,0.0024933793756645173,SHAP,joy
Beauty ,0.0017470252932980657,SHAP,joy
Because ,0.0070711406515329145,SHAP,joy
Bedside ,-0.014275576744694263,SHAP,joy
Bee ,-0.0009141533228103071,SHAP,joy
Been ,-0.0003475411213003099,SHAP,joy
Behavior ,0.0012308867735555395,SHAP,joy
Being ,-0.0012498307623900473,SHAP,joy
Besides,-0.0019739570561796427,SHAP,joy
Best ,0.02431763574713841,SHAP,joy
Better ,0.05951743584591895,SHAP,joy
Big ,0.0007948146667331457,SHAP,joy
Blind ,-0.0036676238232757896,SHAP,joy
Boom,0.04464093851856887,SHAP,joy
Boston ,-8.276797598227859e-05,SHAP,joy
Both ,0.008439194352831692,SHAP,joy
Br,-0.001972848898731172,SHAP,joy
Bra,0.010434180381707847,SHAP,joy
Brave ,0.03013104060664773,SHAP,joy
Brian,0.00035710938391275704,SHAP,joy
Bridge,0.013748638855759054,SHAP,joy
Brit,-0.022304515645373613,SHAP,joy
British ,0.002109090215526521,SHAP,joy
Bro,0.003990414086729288,SHAP,joy
Brooklyn,-0.001179105747723952,SHAP,joy
Brooklyn ,0.0002274507423862815,SHAP,joy
Brussels ,0.0011454466002760455,SHAP,joy
Bt,0.0010559655105074246,SHAP,joy
Bulls ,-0.010541194002144039,SHAP,joy
Buster,0.0020104071591049433,SHAP,joy
But ,0.01285565920827341,SHAP,joy
C ,-0.005392191174905747,SHAP,joy
CBC,-0.03325339395087212,SHAP,joy
COOKIE ,0.0048920670960797,SHAP,joy
COW,0.0001817392185330391,SHAP,joy
CP,0.0038860908659574178,SHAP,joy
CRAB ,-0.015648051514290273,SHAP,joy
Cake,0.1027609605807811,SHAP,joy
California,-0.003660756628960371,SHAP,joy
Calm ,0.11553014873061329,SHAP,joy
Can,0.03716802837637564,SHAP,joy
Can ,-0.053962243284331635,SHAP,joy
Canada ,0.006055202626157552,SHAP,joy
Careful,-0.11179526150226593,SHAP,joy
Case ,0.0004230261780321598,SHAP,joy
Catch ,-0.00021932687377557158,SHAP,joy
Cats,-0.0003009809661307372,SHAP,joy
Celtics ,-0.036817566433455795,SHAP,joy
Chan,0.004006254467337082,SHAP,joy
Chicken ,0.019457129383226857,SHAP,joy
Chill ,0.10813608474563807,SHAP,joy
China,0.0015765163232572376,SHAP,joy
Christmas ,0.005264370731310919,SHAP,joy
Civilizations,0.011115790897747502,SHAP,joy
Clean ,0.03234129981137812,SHAP,joy
Coach ,-0.008110534196021035,SHAP,joy
Colts ,0.009601111814845353,SHAP,joy
Come ,-0.026358024139578145,SHAP,joy
Cong,0.07153420426766388,SHAP,joy
Congress ,0.0019604323024395853,SHAP,joy
Cool,0.07924073981121182,SHAP,joy
Could ,0.005793813652417157,SHAP,joy
County,0.0006769334140699357,SHAP,joy
Coyotes ,-0.002704683254705742,SHAP,joy
Crazy ,0.30041953321779147,SHAP,joy
Crimson,-0.002925722448465725,SHAP,joy
Cs ,0.00022740778513252735,SHAP,joy
Cut ,-0.0017764440854080021,SHAP,joy
D,0.003168452082299775,SHAP,joy
D ,-0.0030615887480962556,SHAP,joy
DC ,0.0015377000672742724,SHAP,joy
DESERVE ,0.09837894886732101,SHAP,joy
DIT,-0.00679962603317108,SHAP,joy
DON,-0.004561044042930007,SHAP,joy
DT ,-0.0015737259382149205,SHAP,joy
Dallas ,-0.04387134738499299,SHAP,joy
Damn,-0.010140994098037481,SHAP,joy
Damn ,-0.011576938291545958,SHAP,joy
Dave ,0.0012093629920855165,SHAP,joy
Day ,0.06584745264262892,SHAP,joy
De,8.283239246035612e-05,SHAP,joy
Dear ,0.06191279168706387,SHAP,joy
Define ,0.014900075038895011,SHAP,joy
Definitely,0.05048791243461892,SHAP,joy
Deluxe ,-0.013864938518963754,SHAP,joy
Dem,-0.0008657605794724077,SHAP,joy
Democrats ,0.0059486904356162995,SHAP,joy
Demolition ,0.00011713392515149384,SHAP,joy
Desperate ,-0.0018897550568605463,SHAP,joy
Detroit,0.017177715053549036,SHAP,joy
Detroit ,0.003959536668844521,SHAP,joy
Development,0.0016255032387562096,SHAP,joy
Did ,-0.004409877841098932,SHAP,joy
Didn,-0.04429856443797083,SHAP,joy
Do,0.011035962186724646,SHAP,joy
Do ,-0.03241396047815215,SHAP,joy
Does ,-0.016241946897935122,SHAP,joy
Doesn,-0.012298797526455019,SHAP,joy
Dog,-0.0005046168759387608,SHAP,joy
Dog ,-0.0018112000107066706,SHAP,joy
Don,-0.02209298784038293,SHAP,joy
Donald,-0.0021760338568128645,SHAP,joy
Drugs ,0.0006628542905673385,SHAP,joy
Dude ,-0.011132025150194144,SHAP,joy
E,0.0016999430226860568,SHAP,joy
E ,0.00222479765597243,SHAP,joy
EF,0.008705085783731192,SHAP,joy
EN,0.003236733992040778,SHAP,joy
EU ,-0.013224103565638265,SHAP,joy
EVER ,-0.012219128955621272,SHAP,joy
EXIST,-0.008252598177447605,SHAP,joy
Ea,-0.002925722448465725,SHAP,joy
Earth,0.03153682127594948,SHAP,joy
Edit,-0.0010634991123677335,SHAP,joy
Edit ,-0.003441688618789028,SHAP,joy
Eh,0.0024508688366040587,SHAP,joy
Emotionally,0.013764452713076025,SHAP,joy
En,0.002362260924807439,SHAP,joy
End ,-0.008535742410458624,SHAP,joy
English ,0.008999096572774255,SHAP,joy
Equally,0.015963114914484322,SHAP,joy
Especially ,0.02223712089471519,SHAP,joy
Este,0.00015372794587165117,SHAP,joy
Europe,-0.0020693038823083043,SHAP,joy
Europe ,0.0043491116957738996,SHAP,joy
Even ,0.0044734937788841,SHAP,joy
Every ,-0.0037172599404584616,SHAP,joy
Everybody ,0.040630058385431767,SHAP,joy
Everyone,0.003601332427933812,SHAP,joy
Everything ,0.04892182945817088,SHAP,joy
Exactly,0.009049801854416728,SHAP,joy
Excellent ,0.022112092934548855,SHAP,joy
Except ,0.013845562003552914,SHAP,joy
F,0.0029759636793945292,SHAP,joy
F ,-0.0007706834585405886,SHAP,joy
FAULT ,-0.13206278934376314,SHAP,joy
FEEL,0.007399991911370307,SHAP,joy
FFIN ,0.0006155425362521783,SHAP,joy
FIRED ,0.0016804006299935281,SHAP,joy
FP ,0.001791938778478652,SHAP,joy
Facebook ,0.007798035570885986,SHAP,joy
Fair ,0.025362794224444464,SHAP,joy
Fake ,-0.09116496803471819,SHAP,joy
Fame ,0.017022919259034097,SHAP,joy
Famous ,-0.015753505984321237,SHAP,joy
Fans ,0.0001878261100500822,SHAP,joy
Far,0.013997099595144391,SHAP,joy
Far ,-0.005135442945174873,SHAP,joy
Fingerprints ,-0.0005502049752976745,SHAP,joy
Flu,0.005404475787751532,SHAP,joy
Fm,0.002774167456664145,SHAP,joy
Follow ,0.003610336221754551,SHAP,joy
For ,-0.00210981210693717,SHAP,joy
Former ,-0.020180902210995555,SHAP,joy
Fort,0.005996574259673555,SHAP,joy
Found ,0.012174635892733932,SHAP,joy
Four ,-0.00033491835347376764,SHAP,joy
From ,-0.0014920842659194022,SHAP,joy
Fuck ,-0.007012964895693585,SHAP,joy
Full ,-0.006384220614563674,SHAP,joy
Fun ,0.26416577713098377,SHAP,joy
Funny ,0.36532774183433503,SHAP,joy
G,-0.0015737259382149205,SHAP,joy
G ,0.003341889241710305,SHAP,joy
GANGSTER,-0.018422782217385247,SHAP,joy
GH,-0.0016971127479337156,SHAP,joy
GM ,0.0038231808284763247,SHAP,joy
GO,0.000926344480831176,SHAP,joy
GONE ,0.0004259370034560561,SHAP,joy
GONNA ,0.03375401179121885,SHAP,joy
GUN ,-0.008148968132445589,SHAP,joy
Ga,-0.0008336761384271085,SHAP,joy
Georgia,0.0026779412291944027,SHAP,joy
Get ,-0.031351579280453734,SHAP,joy
Gets ,0.05036034941440448,SHAP,joy
Getting ,-0.0005867301661055535,SHAP,joy
Giant ,-0.0012968482915312052,SHAP,joy
Gill,-0.0008682108018547297,SHAP,joy
Girl ,0.0001815668074414134,SHAP,joy
Given ,0.002780265242715056,SHAP,joy
Gives ,-0.001969569770153612,SHAP,joy
Glad ,0.4310199484862096,SHAP,joy
Go ,-0.02367927973844215,SHAP,joy
Gonna ,0.04137438617181033,SHAP,joy
Good ,0.0715316604328109,SHAP,joy
Gotta ,0.035985526269845046,SHAP,joy
Grammar ,-0.002023662867334982,SHAP,joy
Grant ,-0.02068281377432868,SHAP,joy
Grew ,-0.03093669970985502,SHAP,joy
Guess ,0.004062013647247416,SHAP,joy
H ,-0.005340927862562239,SHAP,joy
HANDS ,0.00056510440481361,SHAP,joy
HAPPENED,-0.036054661963135004,SHAP,joy
HAVE ,-0.0004131531895836815,SHAP,joy
HE ,-0.033688212744891644,SHAP,joy
HEAD ,-0.11178755620494485,SHAP,joy
HEAR ,0.0029235673719085753,SHAP,joy
HEY,0.0181021048532178,SHAP,joy
HH,-0.005131632147822529,SHAP,joy
HI ,0.03945706528611481,SHAP,joy
HIS ,0.00015708895807620138,SHAP,joy
HO,0.09933857648866251,SHAP,joy
HR,0.002766329504083842,SHAP,joy
HR ,-0.0028869613452116027,SHAP,joy
HU,0.0011420200899010524,SHAP,joy
Ha,0.1351860919385217,SHAP,joy
Ha ,0.11160601791925728,SHAP,joy
Had ,0.032294396369252354,SHAP,joy
Hall ,0.0004964254621881992,SHAP,joy
Happy ,0.30068955989554524,SHAP,joy
Has ,0.024561539583373815,SHAP,joy
Have ,-0.014942846436315448,SHAP,joy
Having ,0.009290124522522092,SHAP,joy
He,-0.011270516102861923,SHAP,joy
He ,-0.01265409643556701,SHAP,joy
Hell,-0.0023202809679787606,SHAP,joy
Helps ,0.00689722565584816,SHAP,joy
Here,-0.012223213042792242,SHAP,joy
Here ,0.0071181744715431705,SHAP,joy
Heroin ,0.0014998727710917592,SHAP,joy
Hey ,0.05642899306258187,SHAP,joy
Hi,0.007422042409113297,SHAP,joy
Hi ,0.006351639167405665,SHAP,joy
Higher ,0.0003453498939052224,SHAP,joy
His ,0.0014047522563487291,SHAP,joy
Hmm,0.006835887907072902,SHAP,joy
Ho,0.02135437959805131,SHAP,joy
Holy ,0.020378695335239172,SHAP,joy
Honestly,-0.015301771520171314,SHAP,joy
Honestly ,0.01096407207660377,SHAP,joy
Honey,0.0709576141089201,SHAP,joy
Hope ,0.625472344312584,SHAP,joy
Hopefully,0.4455897316802293,SHAP,joy
Hopefully ,0.6527888189302757,SHAP,joy
Hot,0.011564066095161252,SHAP,joy
Hot ,0.042847532546147704,SHAP,joy
House,-0.00012132977523530525,SHAP,joy
How,0.003223221196094528,SHAP,joy
How ,-0.01629977245257968,SHAP,joy
However,0.002728841733187437,SHAP,joy
However ,0.0017128509934991598,SHAP,joy
Hs ,-0.006635341177960592,SHAP,joy
Human,0.003107007360085845,SHAP,joy
Human ,0.00033785542473196983,SHAP,joy
Humiliation ,-0.08776005287654698,SHAP,joy
Hybrids,-0.012998873018659651,SHAP,joy
I,0.010925548633333657,SHAP,joy
I ,0.02098588210639658,SHAP,joy
IA,0.0009829213959164917,SHAP,joy
IAN,-0.014738463287358172,SHAP,joy
IDIOT,-0.03045827685855329,SHAP,joy
IN ,-0.0008780821954132989,SHAP,joy
IRA,0.01434412541372391,SHAP,joy
IS ,0.01746770789056124,SHAP,joy
IT,0.00830966198554961,SHAP,joy
IT ,0.004729967622552067,SHAP,joy
Ic,0.009057105577085167,SHAP,joy
If ,0.020818043387788792,SHAP,joy
Illinois,0.004692286136560142,SHAP,joy
Im ,-0.005361773575714324,SHAP,joy
Imagine ,0.01823482327745296,SHAP,joy
Improved ,0.01990807318361476,SHAP,joy
In ,0.005861697776708752,SHAP,joy
Inner ,-0.02472780435346067,SHAP,joy
Ins,-0.0019867535156663507,SHAP,joy
Instead ,0.0006748709711246192,SHAP,joy
Integration ,-0.03421526215970516,SHAP,joy
Interesting,0.11686584586277604,SHAP,joy
Ireland,0.0009226883994415402,SHAP,joy
Ireland ,0.0032896321499720216,SHAP,joy
Is ,-0.0021821228612679986,SHAP,joy
Isles,-0.0015389854088425636,SHAP,joy
Isn,-0.011152479753945954,SHAP,joy
It,0.006811260764696134,SHAP,joy
It ,0.007345859072677465,SHAP,joy
ItS ,0.004655465946416371,SHAP,joy
Italian,0.0193598794285208,SHAP,joy
Its ,-0.01628765556961298,SHAP,joy
J ,0.0008861352107487619,SHAP,joy
JAR,-0.00042023522837553173,SHAP,joy
JP,-0.03807397361379117,SHAP,joy
January ,-0.03841610671952367,SHAP,joy
Jill,-0.00013367569772526622,SHAP,joy
Jo,0.0012333186023170128,SHAP,joy
Ju,0.0010807023500092328,SHAP,joy
Just ,0.0067661083261815035,SHAP,joy
Kal,0.0007291923053950692,SHAP,joy
Kanye,0.01877487462479621,SHAP,joy
Ke,-0.0011459410889074206,SHAP,joy
Keep ,-0.008919816697016358,SHAP,joy
Kidding,0.5597265881951898,SHAP,joy
Kids ,0.018307629681658,SHAP,joy
Kinda ,0.004595346050336957,SHAP,joy
Kitchen,8.39894637465477e-05,SHAP,joy
L,0.11519597219497275,SHAP,joy
LEG,-0.06967115646693856,SHAP,joy
LET ,0.016417644219473004,SHAP,joy
LIFE ,0.049354364979080856,SHAP,joy
